cell_id,pooler,workload,clients,pool_size,protocol,churn,duration_s,n,status,tps_median,tps_min,tps_max,tps_cv,p50_ms,p90_ms,p99_ms,p999_ms
M2-S8,direct,tpcb-like,50,10,simple,False,60,7,measured,3500.163061,3473.449667,3510.137996,0.004818653979108894,11.001,26.471,58.78579999999998,102.20461199999981
M2-S8,odyssey,tpcb-like,50,10,simple,False,60,7,measured,3183.792846,3114.496114,3291.913126,0.018072413259848357,2.981,4.058,5.468,7.459711999999941
M2-S9,direct,select-only,100,10,simple,False,60,7,measured,24589.573324,24290.847614,24699.383785,0.007010927427869587,3.85,5.176,18.798639999999896,26.73872999999928
M2-S9,pgcat,select-only,100,10,simple,False,60,7,measured,18018.578929,17734.167649,18049.894236,0.006963795205704071,0.514,0.776,1.091,1.476
M2-T1,direct,select-only,100,10,simple,False,60,7,measured,24116.274923,23978.914062,24295.731102,0.005237966220204165,3.896,5.292,19.114,27.209665000000037
M2-T1,pgbouncer,select-only,100,10,simple,False,60,7,measured,16990.096801,16848.169833,17269.58066,0.00831725603227559,5.763,6.609,7.577,8.391
M2-T2,direct,tpcb-like,50,10,simple,False,60,7,measured,3370.901754,3359.965071,3406.052724,0.004860676419922866,11.212,27.881600000000034,61.934,104.84845500000145
M2-T2,pgbouncer,tpcb-like,50,10,simple,False,60,7,timeout/inconclusive,,,,,,,,
M2-T3,direct,select-only,100,10,simple,False,60,7,measured,23375.442482,23090.168592,23638.91967,0.009430390347133704,4.014,5.613,19.477,27.483322000000165
M2-T3,odyssey,select-only,100,10,simple,False,60,7,measured,11219.480835,11179.403818,11269.57962,0.0027550979300906804,8.861,9.24,10.45,11.767
M2-T4,direct,tpcb-like,50,10,simple,False,60,7,measured,3289.978872,3196.31657,3358.104144,0.017061160676925115,11.462,28.743399999999994,64.85744,111.67893199999887
M2-T4,odyssey,tpcb-like,50,10,simple,False,60,7,measured,1460.960046,1429.563921,1470.907699,0.01151658789752219,33.887,36.238,39.88122,44.606694999999995
M2-W1,direct,simple-update,100,20,simple,False,60,7,measured,5374.145641,4834.715486,5737.567944,0.05926773545437698,17.382,26.3505,46.63796000000002,138.76487500000053
M2-W1,pgagroal,simple-update,100,20,simple,False,60,7,timeout/inconclusive,,,,,,,,
M2-W10,direct,select-only,100,10,simple,True,60,7,measured,220.784579,219.654355,221.773266,0.0029319025308691864,190.379,513.9396000000002,698.9105200000001,842.7966700000027
M2-W10,pgpool,select-only,100,10,simple,True,60,7,measured,228.798922,227.663862,230.103201,0.0032798410880298433,213.726,419.8236,498.4482900000001,553.9078959999958
M2-W2,direct,simple-update,100,20,simple,False,60,7,measured,5681.807988,5001.892676,5899.817945,0.05416625853501482,16.401,24.617,47.161600000000035,166.4688019999999
M2-W2,pgbouncer,simple-update,100,20,simple,False,60,7,measured,4077.937986,4032.111947,4160.594779,0.01116274665199556,4.814,5.613,7.062,26.3921899999741
M2-W3,direct,simple-update,100,20,simple,False,60,7,measured,5702.612053,5144.602834,6148.245828,0.05396907521850842,16.6905,24.84770000000001,41.262130000000006,88.20794400000013
M2-W3,odyssey,simple-update,100,20,simple,False,60,7,measured,5640.303098,5359.278168,5864.453257,0.03323599415831099,3.44,4.402,5.614,10.464216000000246
M2-W4,direct,simple-update,100,20,simple,False,60,7,measured,5728.532261,5350.653969,6180.33877,0.05225755771695436,16.731,24.803,42.18739999999991,89.0347190000015
M2-W4,pgcat,simple-update,100,20,simple,False,60,7,measured,5089.5227,5022.929217,5143.332839,0.009929908219235449,3.798,4.842,6.247,11.131688000000663
M2-W5,direct,simple-update,100,20,simple,False,60,7,measured,5947.455492,5823.319681,6010.366993,0.010849151341295776,13.924,24.961,89.83804000000015,215.39879800000017
M2-W5,pgpool,simple-update,100,20,simple,False,60,7,measured,4097.381249,3881.596249,4268.316366,0.03572425315166526,22.45,34.102300000000014,55.619889999999984,112.89610599999997
M2-W6,direct,select-only,100,10,simple,True,60,7,measured,195.763725,195.066469,196.107063,0.0020256826676782113,238.38,521.17,647.34,739.5780300000016
M2-W6,pgagroal,select-only,100,10,simple,True,60,7,timeout/inconclusive,,,,,,,,
M2-W7,direct,select-only,100,10,simple,True,60,7,measured,193.487344,188.204012,197.642199,0.015749083137883153,241.042,521.2638,659.1838599999999,739.0199460000015
M2-W7,pgbouncer,select-only,100,10,simple,True,60,7,measured,372.174681,369.942059,373.52566,0.0038143008360924237,241.70850000000002,258.8304,267.44866,275.1803279999996
M2-W8,direct,select-only,100,10,simple,True,60,7,measured,194.525202,192.543364,196.129681,0.008015463301865781,239.88,524.8614,656.32026,758.1611800000003
M2-W8,odyssey,select-only,100,10,simple,True,60,7,measured,4467.313414,4407.905926,4495.239598,0.006796946818328539,20.508,22.339,24.318150000000024,27.591815
M2-W9,direct,select-only,100,10,simple,True,60,7,measured,221.415522,220.077031,223.284135,0.005254265314335381,189.7145,515.6678,701.0409999999998,859.8778000000027
M2-W9,pgcat,select-only,100,10,simple,True,60,7,measured,6767.627136,6407.203517,6814.103959,0.020848753693279935,13.325,14.596,15.776,17.149543000000005
M9-C1,direct,select-only,100,10,simple,False,120,10,measured,22777.8896585,20728.608021,23360.382568,0.04222149083983743,4.107,6.8605,15.594,27.52255450000125
M9-C1,odyssey,select-only,100,10,simple,False,120,10,measured,11323.1641485,10911.954054,12968.046763,0.07717986993752829,8.7665,9.167000000000002,10.427,11.8185
M9-C1,pgagroal,select-only,100,10,simple,False,120,10,measured,1640.8877325,529.942118,2447.318456,0.31707747522516666,2.3994999999999997,6.7445,44.19990499999986,667.7337005000652
M9-C1,pgbouncer,select-only,100,10,simple,False,120,10,measured,16791.421211,16150.336026,19783.804665,0.09214708835404248,5.852,6.574,7.6295,8.58
M9-C1,pgcat,select-only,100,10,simple,False,120,10,measured,18899.1171355,18076.820432,20954.864711,0.05704117397104857,5.202,5.8420000000000005,6.874499999999999,8.474820499999915
M9-C1,pgpool,select-only,100,10,simple,False,120,10,measured,15019.086738499998,13670.546374,16118.103622,0.048058556029777356,5.7775,11.6075,26.69811499999999,67.92618599999895
M9-C2,direct,tpcb-like,50,10,simple,False,120,10,measured,3465.0322724999996,3321.562092,3565.361579,0.01793786298889928,13.364999999999998,19.804499999999997,47.80565500000003,95.8403054999996
M9-C2,odyssey,tpcb-like,50,10,simple,False,120,10,measured,2700.1635925,2568.092763,2824.970466,0.032997971258774905,17.4045,19.305,24.160689999999946,198.50573899999966
M9-C2,pgagroal,tpcb-like,50,10,simple,False,120,10,measured,1228.583172,1198.326424,1265.035151,0.01802971114147366,7.4625,11.1715,23.822120000000112,63.67145100000029
M9-C2,pgbouncer,tpcb-like,50,10,simple,False,120,10,measured,2537.5631395,2498.357361,2580.015296,0.010596907069989102,18.6145,20.57,24.668999999999997,204.83627799999988
M9-C2,pgcat,tpcb-like,50,10,simple,False,120,10,measured,2602.7369015,2506.805305,2698.647719,0.02185937131404134,18.3055,19.944000000000003,23.423920000000017,199.35809999999972
M9-C2,pgpool,tpcb-like,50,10,simple,False,120,10,measured,2497.074859,2322.999665,2585.73554,0.032143124422352995,18.8575,27.62,47.84703999999998,100.74960900000633
M9-C3,direct,tpcb-like,50,10,prepared,False,60,7,measured,4391.761978,4154.356806,6097.931153,0.17480641973816935,10.1425,15.425100000000008,46.96764000000002,97.9336129999997
M9-C3,odyssey,tpcb-like,50,10,prepared,False,60,7,timeout/inconclusive,,,,,,,,
M9-C3,pgagroal,tpcb-like,50,10,prepared,False,60,7,timeout/inconclusive,,,,,,,,
M9-C3,pgbouncer,tpcb-like,50,10,prepared,False,60,7,timeout/inconclusive,,,,,,,,
M9-C3,pgcat,tpcb-like,50,10,prepared,False,60,7,timeout/inconclusive,,,,,,,,
M9-C3,pgpool,tpcb-like,50,10,prepared,False,60,7,measured,2110.581713,2054.251387,3446.861958,0.25527330082812905,22.005,31.4687,43.96480000000005,88.57219999999926
M9-C4,direct,select-only,200,10,simple,False,60,7,timeout/inconclusive,,,,,,,,
M9-C4,odyssey,select-only,200,10,simple,False,60,7,measured,11302.325973,10822.421603,14063.813683,0.12421486975213944,17.613,18.176,20.129,23.444695999999997
M9-C4,pgagroal,select-only,200,10,simple,False,60,7,measured,1407.106758,806.776516,1938.948721,0.26674619199977745,5.5975,10.151,35.79073999999984,51101.97897499999
M9-C4,pgbouncer,select-only,200,10,simple,False,60,7,measured,17162.738191,16617.583402,20349.907316,0.08555937880532075,11.491,13.065,14.990000000000002,17.134
M9-C4,pgcat,select-only,200,10,simple,False,60,7,measured,18604.883881,17967.317953,21884.335231,0.09106205245779683,10.636,11.434,12.869,14.762621000000044
M9-C4,pgpool,select-only,200,10,simple,False,60,7,timeout/inconclusive,,,,,,,,
M9-C5,direct,simple-update,100,20,simple,False,60,7,measured,5914.766129,4691.513783,6796.959637,0.14132737524148217,12.472,25.986400000000025,90.48935999999999,203.02339999999995
M9-C5,odyssey,simple-update,100,20,simple,False,60,7,measured,4182.94759,3650.700295,4289.052975,0.07130377705263585,17.794,27.494999999999997,142.03218999999967,257.21076000000005
M9-C5,pgagroal,simple-update,100,20,simple,False,60,7,measured,185.887915,90.477833,407.62111,0.598874455602632,19.8475,184.6884,3407.8220400000146,59112.998210000005
M9-C5,pgbouncer,simple-update,100,20,simple,False,60,7,measured,3936.197533,2877.874122,4514.191216,0.13573682936228434,18.141,27.904,143.14776,248.65501700000013
M9-C5,pgcat,simple-update,100,20,simple,False,60,7,measured,4219.693487,3014.864616,4850.503768,0.14450751615256718,16.669,25.235,141.45119000000005,245.05881999999923
M9-C5,pgpool,simple-update,100,20,simple,False,60,7,measured,3995.426881,3421.178342,4864.311359,0.12553305478085763,17.0,39.53720000000007,171.81289999999987,265.4030329999996
M9-C6,direct,select-only,100,10,simple,True,60,7,measured,197.125893,193.626944,266.52607,0.15427242248346895,230.199,528.6518,666.7044400000001,778.585228000003
M9-C6,odyssey,select-only,100,10,simple,True,60,7,measured,4497.758246,4453.886203,6391.663277,0.18424464747980912,11.057500000000001,19.207,23.916000000000004,26.661372000000032
M9-C6,pgagroal,select-only,100,10,simple,True,60,7,timeout/inconclusive,,,,,,,,
M9-C6,pgbouncer,select-only,100,10,simple,True,60,7,measured,381.667502,370.531718,497.900484,0.14231485969554591,130.501,233.12939999999998,262.19043999999997,279.572376
M9-C6,pgcat,select-only,100,10,simple,True,60,7,measured,4114.899395,4059.891127,5624.615424,0.16429507704347512,12.097,20.889,25.296,27.35368599999999
M9-C6,pgpool,select-only,100,10,simple,True,60,7,measured,208.818433,208.263307,264.109857,0.1188428794097507,235.721,445.79949999999997,519.62035,565.3569430000009
M9-C7,direct,tpcb-like,100,10,simple,False,60,7,measured,3335.264147,2888.293178,3451.211191,0.059264944809414376,26.165,44.85310000000001,96.32146000000003,192.67516
M9-C7,odyssey,tpcb-like,100,10,simple,False,60,7,measured,2671.188563,2359.120578,2858.97657,0.06066009626297728,34.606,38.033,46.11615000000002,396.571498
M9-C7,pgagroal,tpcb-like,100,10,simple,False,60,7,measured,427.050253,180.396285,634.514008,0.39461723397624593,11.95,37.258799999999994,346.96122999999955,59054.348134
M9-C7,pgbouncer,tpcb-like,100,10,simple,False,60,7,measured,2517.526618,1783.197147,2685.558169,0.12308072441955481,37.027,40.530200000000015,47.93509999999995,394.0004889999995
M9-C7,pgcat,tpcb-like,100,10,simple,False,60,7,measured,2570.804799,2013.679927,2699.276403,0.09296286777088056,36.355,39.352,46.84076000000001,358.64762999999834
M9-C7,pgpool,tpcb-like,100,10,simple,False,60,7,measured,2468.747436,2310.850678,2687.011141,0.052412878004515225,36.342,61.379,105.75381000000029,172.18800100000004
M9-E1,direct,select-only,100,10,simple,True,60,7,measured,195.717857,189.30067,215.355889,0.04934048584217157,236.41449999999998,528.707,670.0798900000001,777.8263089999954
M9-E1,odyssey,select-only,100,10,simple,True,60,7,measured,216.022706,214.962733,228.369854,0.027447746496023363,229.8415,407.61550000000005,455.91981,474.2427170000004
M9-E1,pgagroal,select-only,100,10,simple,True,60,7,timeout/inconclusive,,,,,,,,
M9-E1,pgbouncer,select-only,100,10,simple,True,60,7,measured,372.486822,356.606518,379.385841,0.02423195158144646,134.0455,238.97900000000004,268.06323999999995,285.51165599999996
M9-E1,pgcat,select-only,100,10,simple,True,60,7,measured,4178.118574,4155.127747,6626.261189,0.24463137341022573,11.929,20.575,24.922,26.982921000000005
M9-E1,pgpool,select-only,100,10,simple,True,60,7,timeout/inconclusive,,,,,,,,
